batavg,batsr,bowlavg,bowleco,bowlsr,ball_no,innings,runs
31.8,118.65,83.5,9.82,51,12.5,1,4
31.8,118.65,83.5,9.82,51,12.6,1,0
31.8,118.65,24.25,8.58,16.9,14.1,1,1
16.1,122.9,24.25,8.58,16.9,14.4,1,0
16.1,122.9,24.25,8.58,16.9,14.5,1,0
31.8,118.65,24.25,8.58,16.9,14.6,1,1
31.8,118.65,83.5,9.82,51,15.1,1,0
31.8,118.65,83.5,9.82,51,15.2,1,6
31.8,118.65,83.5,9.82,51,15.3,1,1
16.1,122.9,83.5,9.82,51,15.4,1,1
31.8,118.65,83.5,9.82,51,15.5,1,4
31.8,118.65,83.5,9.82,51,15.6,1,1
31.8,118.65,24.25,8.58,16.9,17.1,1,0
31.8,118.65,24.25,8.58,16.9,17.2,1,0
16.1,122.9,24.25,8.58,16.9,17.3,1,2
16.1,122.9,24.25,8.58,16.9,17.4,1,2
16.1,122.9,24.25,8.58,16.9,17.5,1,1
31.8,118.65,24.25,8.58,16.9,17.6,1,1
8,100,83.5,9.82,51,19.1,1,2
8,100,83.5,9.82,51,19.2,1,1
8,100,83.5,9.82,51,19.6,1,1
9,103.84,83.5,9.82,51,19.7,1,1
43.63,126.64,40.33,8.64,28,1.1,2,1
13.76,133.58,40.33,8.64,28,1.3,2,1
43.63,126.64,40.33,8.64,28,1.4,2,0
43.63,126.64,40.33,8.64,28,1.5,2,0
43.63,126.64,40.33,8.64,28,1.6,2,0
43.63,126.64,24.81,7.72,19.2,3.1,2,1
13.76,133.58,24.81,7.72,19.2,3.2,2,1
43.63,126.64,24.81,7.72,19.2,3.3,2,1
13.76,133.58,24.81,7.72,19.2,3.4,2,0
13.76,133.58,24.81,7.72,19.2,3.5,2,1
43.63,126.64,24.81,7.72,19.2,3.6,2,4
13.76,133.58,44.55,7.78,34.3,5.1,2,0
13.76,133.58,44.55,7.78,34.3,5.2,2,4
13.76,133.58,44.55,7.78,34.3,5.3,2,1
43.63,126.64,44.55,7.78,34.3,5.4,2,0
43.63,126.64,44.55,7.78,34.3,5.5,2,1
13.76,133.58,44.55,7.78,34.3,5.6,2,1
13.76,133.58,40.33,8.64,28,6.1,2,6
13.76,133.58,40.33,8.64,28,6.2,2,0
13.76,133.58,40.33,8.64,28,6.3,2,1
43.63,126.64,40.33,8.64,28,6.4,2,0
43.63,126.64,40.33,8.64,28,6.5,2,1
13.76,133.58,40.33,8.64,28,6.6,2,1
13.76,133.58,24.81,7.72,19.2,7.1,2,0
13.76,133.58,24.81,7.72,19.2,7.2,2,0
13.76,133.58,24.81,7.72,19.2,7.3,2,1
43.63,126.64,24.81,7.72,19.2,7.4,2,6
43.63,126.64,24.81,7.72,19.2,7.5,2,0
43.63,126.64,24.81,7.72,19.2,7.6,2,1
13.76,133.58,24.81,7.72,19.2,9.1,2,4
13.76,133.58,24.81,7.72,19.2,9.2,2,1
43.63,126.64,24.81,7.72,19.2,9.3,2,1
13.76,133.58,24.81,7.72,19.2,9.4,2,7
26.45,112.35,24.81,7.72,19.2,9.5,2,1
43.63,126.64,24.81,7.72,19.2,9.6,2,1
43.63,126.64,59,9.83,36,11.1,2,1
26.45,112.35,59,9.83,36,11.2,2,2
26.45,112.35,59,9.83,36,11.3,2,4
26.45,112.35,59,9.83,36,11.4,2,1
43.63,126.64,59,9.83,36,11.5,2,1
26.45,112.35,59,9.83,36,11.6,2,1
26.45,112.35,40.33,8.64,28,12.1,2,1
43.63,126.64,40.33,8.64,28,12.2,2,1
26.45,112.35,40.33,8.64,28,12.3,2,0
26.45,112.35,40.33,8.64,28,12.4,2,0
26.45,112.35,40.33,8.64,28,12.5,2,0
26.45,112.35,40.33,8.64,28,12.6,2,1
26.45,112.35,24.81,7.72,19.2,13.1,2,0
26.45,112.35,24.81,7.72,19.2,13.2,2,1
43.63,126.64,24.81,7.72,19.2,13.3,2,0
43.63,126.64,24.81,7.72,19.2,13.4,2,1
26.45,112.35,24.81,7.72,19.2,13.5,2,0
26.45,112.35,24.81,7.72,19.2,13.6,2,1
26.45,112.35,40.33,8.64,28,14.1,2,0
26.45,112.35,40.33,8.64,28,14.2,2,0
26.45,112.35,40.33,8.64,28,14.3,2,4
26.45,112.35,40.33,8.64,28,14.4,2,1
43.63,126.64,40.33,8.64,28,14.5,2,1
26.45,112.35,40.33,8.64,28,14.6,2,1
26.45,112.35,44.55,7.78,34.3,15.1,2,2
26.45,112.35,44.55,7.78,34.3,15.2,2,1
43.63,126.64,44.55,7.78,34.3,15.3,2,0
43.63,126.64,44.55,7.78,34.3,15.4,2,1
26.45,112.35,44.55,7.78,34.3,15.5,2,4
26.45,112.35,44.55,7.78,34.3,15.6,2,1
43.63,126.64,44.55,7.78,34.3,15.7,2,0
26.45,112.35,44.55,7.78,34.3,17.1,2,1
43.63,126.64,44.55,7.78,34.3,17.2,2,1
26.45,112.35,44.55,7.78,34.3,17.3,2,1
43.63,126.64,44.55,7.78,34.3,17.4,2,0
43.63,126.64,44.55,7.78,34.3,17.5,2,0
26.45,112.35,44.55,7.78,34.3,17.6,2,1
38.53,121.89,21.3,7.42,17.2,3.1,1,1
38.53,121.89,21.3,7.42,17.2,3.6,1,1
38.53,121.89,129,9.21,84,4.1,1,0
38.53,121.89,129,9.21,84,4.2,1,4
38.53,121.89,129,9.21,84,4.3,1,4
38.53,121.89,129,9.21,84,4.4,1,0
38.53,121.89,129,9.21,84,4.5,1,1
38.53,121.89,21.3,7.42,17.2,5.1,1,1
38.53,121.89,21.3,7.42,17.2,5.4,1,0
38.53,121.89,21.3,7.42,17.2,5.5,1,0
38.53,121.89,21.3,7.42,17.2,5.6,1,4
38.53,121.89,129,9.21,84,6.4,1,0
24.6,117.14,129,9.21,84,8.1,1,0
24.6,117.14,129,9.21,84,8.2,1,0
24.6,117.14,129,9.21,84,8.3,1,1
38.53,121.89,129,9.21,84,8.4,1,0
38.53,121.89,129,9.21,84,8.5,1,1
24.6,117.14,129,9.21,84,8.6,1,4
24.6,117.14,129,9.21,84,10.1,1,2
24.6,117.14,129,9.21,84,10.2,1,2
24.6,117.14,129,9.21,84,10.3,1,0
24.6,117.14,129,9.21,84,10.4,1,1
38.53,121.89,129,9.21,84,10.5,1,1
24.6,117.14,129,9.21,84,10.6,1,1
24.6,117.14,11.25,5,13.5,11.1,1,1
38.53,121.89,11.25,5,13.5,11.2,1,0
38.53,121.89,11.25,5,13.5,11.3,1,1
24.6,117.14,11.25,5,13.5,11.4,1,7
38.53,121.89,11.25,5,13.5,13.2,1,1
38.53,121.89,11.25,5,13.5,13.6,1,7
72.2,145.56,21.3,7.42,17.2,15.3,1,0
72.2,145.56,21.3,7.42,17.2,15.4,1,7
34,170,21.3,7.42,17.2,18.7,1,0
26.26,136.33,35.5,8.52,25,0.1,2,4
26.26,136.33,35.5,8.52,25,0.2,2,0
26.26,136.33,35.5,8.52,25,0.3,2,1
39.3,131.43,35.5,8.52,25,0.4,2,1
26.26,136.33,35.5,8.52,25,0.5,2,0
26.26,136.33,35.5,8.52,25,0.6,2,3
26.26,136.33,27.63,7.12,23.2,5.1,2,1
26.26,136.33,35.5,8.52,25,7.6,2,1
26.26,136.33,40.66,7.17,34,9.1,2,1
26.26,136.33,40.66,7.17,34,9.3,2,0
26.26,136.33,40.66,7.17,34,9.4,2,1
26.26,136.33,40.66,7.17,34,9.6,2,1
26.26,136.33,35.5,8.52,25,10.1,2,2
26.26,136.33,35.5,8.52,25,10.2,2,0
26.26,136.33,35.5,8.52,25,10.3,2,1
26.26,136.33,35.5,8.52,25,10.5,2,7
7,63.63,35.5,8.52,25,10.6,2,0
7,63.63,40.66,7.17,34,11.2,2,1
7,63.63,40.66,7.17,34,11.4,2,0
7,63.63,40.66,7.17,34,11.5,2,1
7,63.63,35.5,8.52,25,12.3,2,1
7,63.63,35.5,8.52,25,12.5,2,1
7,63.63,40.66,7.17,34,13.4,2,1
7,63.63,40.66,7.17,34,13.6,2,7
10,111.11,27.63,7.12,23.2,18.2,2,0
10,111.11,27.63,7.12,23.2,18.3,2,1
7.16,159.25,27.63,7.12,23.2,18.4,2,0
7.16,159.25,27.63,7.12,23.2,18.5,2,1
10,111.11,27.63,7.12,23.2,18.6,2,0
22.7,151.33,29.7,8.36,21.3,0.2,1,0
22.7,151.33,29.7,8.36,21.3,0.3,1,0
22.7,151.33,29.7,8.36,21.3,0.4,1,0
22.7,151.33,29.7,8.36,21.3,0.5,1,0
22.7,151.33,29.7,8.36,21.3,0.6,1,0
22.7,151.33,0,7.62,0,1.5,1,4
22.7,151.33,0,7.62,0,1.6,1,7
81.08,152.03,29.7,8.36,21.3,2.3,1,0
81.08,152.03,29.7,8.36,21.3,2.4,1,0
81.08,152.03,29.7,8.36,21.3,2.5,1,4
81.08,152.03,29.7,8.36,21.3,2.6,1,0
81.08,152.03,29.7,8.36,21.3,2.7,1,0
81.08,152.03,23.68,7.26,19.5,4.1,1,4
81.08,152.03,23.68,7.26,19.5,4.2,1,1
81.08,152.03,23.4,9,15.6,5.1,1,0
81.08,152.03,23.4,9,15.6,5.2,1,1
15.16,115.18,23.4,9,15.6,5.3,1,0
15.16,115.18,23.4,9,15.6,5.4,1,2
15.16,115.18,23.4,9,15.6,5.5,1,1
81.08,152.03,23.4,9,15.6,5.6,1,4
15.16,115.18,23.68,7.26,19.5,6.1,1,4
15.16,115.18,23.68,7.26,19.5,6.2,1,1
81.08,152.03,23.68,7.26,19.5,6.3,1,1
15.16,115.18,23.68,7.26,19.5,6.4,1,1
81.08,152.03,23.68,7.26,19.5,6.5,1,0
81.08,152.03,23.68,7.26,19.5,6.6,1,1
81.08,152.03,63.5,8.46,45,7.1,1,0
81.08,152.03,63.5,8.46,45,7.2,1,1
15.16,115.18,63.5,8.46,45,7.3,1,4
15.16,115.18,63.5,8.46,45,7.4,1,0
15.16,115.18,63.5,8.46,45,7.5,1,1
81.08,152.03,63.5,8.46,45,7.6,1,1
81.08,152.03,23.4,9,15.6,8.1,1,4
81.08,152.03,23.4,9,15.6,8.2,1,1
15.16,115.18,23.4,9,15.6,8.3,1,1
81.08,152.03,23.4,9,15.6,8.4,1,1
15.16,115.18,23.4,9,15.6,8.5,1,1
81.08,152.03,23.4,9,15.6,8.6,1,0
81.08,152.03,23.4,9,15.6,8.7,1,1
81.08,152.03,63.5,8.46,45,9.1,1,1
15.16,115.18,63.5,8.46,45,9.2,1,1
81.08,152.03,63.5,8.46,45,9.3,1,2
81.08,152.03,63.5,8.46,45,9.4,1,1
15.16,115.18,63.5,8.46,45,9.5,1,4
15.16,115.18,63.5,8.46,45,9.6,1,0
81.08,152.03,0,7.62,0,10.1,1,1
15.16,115.18,0,7.62,0,10.2,1,1
81.08,152.03,0,7.62,0,10.3,1,1
15.16,115.18,0,7.62,0,10.4,1,1
81.08,152.03,0,7.62,0,10.5,1,1
15.16,115.18,0,7.62,0,10.6,1,0
81.08,152.03,63.5,8.46,45,11.1,1,0
81.08,152.03,63.5,8.46,45,11.2,1,0
81.08,152.03,63.5,8.46,45,11.3,1,0
81.08,152.03,63.5,8.46,45,11.4,1,0
81.08,152.03,63.5,8.46,45,11.5,1,1
15.16,115.18,63.5,8.46,45,11.6,1,0
81.08,152.03,63.5,8.46,45,11.7,1,1
81.08,152.03,29.7,8.36,21.3,12.1,1,0
81.08,152.03,29.7,8.36,21.3,12.2,1,1
15.16,115.18,29.7,8.36,21.3,12.3,1,0
15.16,115.18,29.7,8.36,21.3,12.4,1,2
15.16,115.18,29.7,8.36,21.3,12.5,1,1
81.08,152.03,29.7,8.36,21.3,12.6,1,2
15.16,115.18,63.5,8.46,45,13.1,1,0
15.16,115.18,63.5,8.46,45,13.2,1,7
52.84,168.79,63.5,8.46,45,13.3,1,1
81.08,152.03,63.5,8.46,45,13.4,1,1
52.84,168.79,63.5,8.46,45,13.5,1,0
52.84,168.79,63.5,8.46,45,13.6,1,1
52.84,168.79,0,7.62,0,14.1,1,1
81.08,152.03,0,7.62,0,14.2,1,0
81.08,152.03,0,7.62,0,14.3,1,4
81.08,152.03,0,7.62,0,14.4,1,0
81.08,152.03,0,7.62,0,14.5,1,1
52.84,168.79,0,7.62,0,14.6,1,1
52.84,168.79,23.68,7.26,19.5,15.1,1,1
81.08,152.03,23.68,7.26,19.5,15.2,1,1
52.84,168.79,23.68,7.26,19.5,15.3,1,1
81.08,152.03,23.68,7.26,19.5,15.4,1,2
81.08,152.03,23.68,7.26,19.5,15.5,1,1
52.84,168.79,23.68,7.26,19.5,15.6,1,1
52.84,168.79,29.7,8.36,21.3,16.1,1,6
52.84,168.79,29.7,8.36,21.3,16.2,1,1
81.08,152.03,29.7,8.36,21.3,16.3,1,4
81.08,152.03,29.7,8.36,21.3,16.4,1,2
81.08,152.03,29.7,8.36,21.3,16.5,1,4
81.08,152.03,29.7,8.36,21.3,16.6,1,1
81.08,152.03,23.4,9,15.6,17.1,1,1
52.84,168.79,23.4,9,15.6,17.2,1,6
52.84,168.79,23.4,9,15.6,17.3,1,1
81.08,152.03,23.4,9,15.6,17.4,1,6
81.08,152.03,23.4,9,15.6,17.5,1,4
81.08,152.03,23.4,9,15.6,17.6,1,6
52.84,168.79,23.68,7.26,19.5,18.1,1,4
52.84,168.79,23.68,7.26,19.5,18.2,1,0
52.84,168.79,23.68,7.26,19.5,18.3,1,4
52.84,168.79,23.68,7.26,19.5,18.4,1,2
52.84,168.79,23.68,7.26,19.5,18.5,1,1
81.08,152.03,23.68,7.26,19.5,18.6,1,1
81.08,152.03,23.4,9,15.6,19.1,1,2
81.08,152.03,23.4,9,15.6,19.2,1,4
81.08,152.03,23.4,9,15.6,19.3,1,4
81.08,152.03,23.4,9,15.6,19.4,1,6
81.08,152.03,23.4,9,15.6,19.5,1,6
81.08,152.03,23.4,9,15.6,19.6,1,7
0,0,0,16.33,0,3.2,2,0
0,0,0,16.33,0,3.3,2,0
0,0,0,16.33,0,3.4,2,0
0,0,0,16.33,0,3.5,2,0
0,0,0,16.33,0,3.6,2,4
0,0,0,16.33,0,3.7,2,1
0,0,21.33,7.11,18,4.1,2,0
0,0,21.33,7.11,18,4.2,2,4
0,0,21.33,7.11,18,4.3,2,1
0,0,0,16.33,0,5.1,2,1
60.57,151.42,0,16.33,0,5.3,2,0
60.57,151.42,0,16.33,0,5.4,2,0
60.57,151.42,0,16.33,0,5.5,2,0
60.57,151.42,0,16.33,0,5.6,2,0
0,0,34.58,7.98,26,6.1,2,0
0,0,34.58,7.98,26,6.2,2,6
0,0,34.58,7.98,26,6.3,2,1
60.57,151.42,34.58,7.98,26,6.4,2,4
60.57,151.42,34.58,7.98,26,6.5,2,7
0,0,31.5,6.3,30,10.1,2,1
0,0,21.33,7.11,18,12.3,2,1
0,0,21.33,7.11,18,12.5,2,0
0,0,21.33,7.11,18,12.6,2,0
0,0,21.33,7.11,18,12.7,2,0
0,131.25,21.33,7.11,18,14.2,2,1
0,0,21.33,7.11,18,14.3,2,1
0,131.25,21.33,7.11,18,14.4,2,1
0,0,21.33,7.11,18,14.5,2,1
0,131.25,21.33,7.11,18,14.6,2,1
0,0,0,16.33,0,16.1,2,7
0,131.25,0,16.33,0,16.2,2,2
0,131.25,0,16.33,0,16.3,2,7
3.66,84.61,0,16.33,0,16.4,2,1
0,100,0,16.33,0,16.5,2,0
0,100,0,16.33,0,16.6,2,1
0,100,21.33,7.11,18,17.1,2,1
3.66,84.61,21.33,7.11,18,17.2,2,4
3.66,84.61,21.33,7.11,18,17.3,2,1
0,100,21.33,7.11,18,17.4,2,4
0,100,21.33,7.11,18,17.5,2,4
0,100,21.33,7.11,18,17.6,2,3
0,100,0,16.33,0,19.1,2,4
0,100,0,16.33,0,19.2,2,1
3.66,84.61,0,16.33,0,19.3,2,4
3.66,84.61,0,16.33,0,19.4,2,1
0,100,0,16.33,0,19.5,2,7
9,180,0,16.33,0,19.6,2,4
26.26,136.33,53,9.63,33,0.1,1,0
26.26,136.33,53,9.63,33,0.2,1,0
26.26,136.33,53,9.63,33,0.3,1,0
26.26,136.33,53,9.63,33,0.4,1,1
39.3,131.43,53,9.63,33,0.5,1,0
39.3,131.43,53,9.63,33,0.6,1,0
26.26,136.33,53,9.63,33,2.1,1,1
39.3,131.43,53,9.63,33,2.2,1,0
39.3,131.43,53,9.63,33,2.3,1,0
39.3,131.43,53,9.63,33,2.4,1,0
39.3,131.43,53,9.63,33,2.5,1,7
31,135.51,53,9.63,33,2.6,1,1
26.22,131.84,43.55,8,32.6,7.1,1,1
31,135.51,43.55,8,32.6,7.2,1,0
26.22,131.84,43.55,8,32.6,7.3,1,0
26.22,131.84,43.55,8,32.6,7.4,1,0
26.22,131.84,43.55,8,32.6,7.5,1,1
31,135.51,43.55,8,32.6,7.6,1,1
26.22,131.84,43.55,8,32.6,9.1,1,0
26.22,131.84,43.55,8,32.6,9.2,1,1
31,135.51,43.55,8,32.6,9.3,1,1
26.22,131.84,43.55,8,32.6,9.4,1,1
31,135.51,43.55,8,32.6,9.5,1,1
26.22,131.84,43.55,8,32.6,9.6,1,0
26.22,131.84,43.55,8,32.6,11.1,1,2
26.22,131.84,43.55,8,32.6,11.2,1,1
31,135.51,43.55,8,32.6,11.3,1,1
26.22,131.84,43.55,8,32.6,11.4,1,1
31,135.51,43.55,8,32.6,11.5,1,1
26.22,131.84,43.55,8,32.6,11.6,1,0
26.22,131.84,43.55,8,32.6,13.1,1,1
26.22,131.84,43.55,8,32.6,13.4,1,0
26.22,131.84,43.55,8,32.6,13.5,1,7
0,100,43.55,8,32.6,13.6,1,0
0,100,53,9.63,33,14.2,1,0
0,100,53,9.63,33,14.3,1,0
0,100,53,9.63,33,14.4,1,0
0,100,53,9.63,33,14.5,1,1
0,100,0,8.88,0,15.2,1,2
0,100,0,8.88,0,15.3,1,0
0,100,0,8.88,0,15.4,1,1
0,100,0,8.88,0,15.6,1,1
0,100,53,9.63,33,17.1,1,0
0,100,53,9.63,33,17.2,1,0
0,100,53,9.63,33,17.3,1,7
10,111.11,53,9.63,33,17.6,1,1
29.45,146.6,21,7.57,16.6,0.1,2,7
25.76,125.93,21,7.57,16.6,0.2,2,0
25.76,125.93,21,7.57,16.6,0.3,2,0
25.76,125.93,21,7.57,16.6,0.4,2,1
25.76,125.93,21.3,7.42,17.2,1.4,2,0
25.76,125.93,21.3,7.42,17.2,1.5,2,0
25.76,125.93,21.3,7.42,17.2,1.6,2,1
25.76,125.93,21,7.57,16.6,2.1,2,1
25.76,125.93,19.42,9.71,12,3.1,2,2
25.76,125.93,19.42,9.71,12,3.2,2,0
25.76,125.93,19.42,9.71,12,3.3,2,0
25.76,125.93,19.42,9.71,12,3.4,2,1
44.45,132.88,19.42,9.71,12,5.1,2,1
25.76,125.93,19.42,9.71,12,5.2,2,6
25.76,125.93,19.42,9.71,12,5.3,2,0
25.76,125.93,19.42,9.71,12,5.4,2,0
25.76,125.93,19.42,9.71,12,5.5,2,4
25.76,125.93,19.42,9.71,12,5.6,2,0
44.45,132.88,0,8.43,0,7.1,2,1
25.76,125.93,0,8.43,0,7.2,2,7
44.45,132.88,0,8.43,0,7.3,2,0
44.45,132.88,0,8.43,0,7.4,2,1
30.36,120.14,0,8.43,0,7.5,2,0
30.36,120.14,0,8.43,0,7.6,2,0
44.45,132.88,0,8.43,0,9.1,2,0
44.45,132.88,0,8.43,0,9.2,2,0
44.45,132.88,0,8.43,0,9.3,2,4
44.45,132.88,0,8.43,0,9.4,2,0
44.45,132.88,0,8.43,0,9.5,2,1
30.36,120.14,0,8.43,0,9.6,2,0
44.45,132.88,129,9.21,84,10.1,2,1
30.36,120.14,129,9.21,84,10.2,2,1
44.45,132.88,129,9.21,84,10.3,2,1
30.36,120.14,129,9.21,84,10.4,2,1
44.45,132.88,129,9.21,84,10.5,2,1
30.36,120.14,129,9.21,84,10.6,2,0
44.45,132.88,21.3,7.42,17.2,11.1,2,4
44.45,132.88,21.3,7.42,17.2,11.2,2,0
44.45,132.88,21.3,7.42,17.2,11.3,2,1
30.36,120.14,21.3,7.42,17.2,11.4,2,1
44.45,132.88,21.3,7.42,17.2,11.5,2,1
30.36,120.14,21.3,7.42,17.2,11.6,2,1
30.36,120.14,0,8.43,0,12.1,2,1
44.45,132.88,0,8.43,0,12.2,2,1
30.36,120.14,0,8.43,0,12.3,2,1
44.45,132.88,0,8.43,0,12.4,2,0
44.45,132.88,0,8.43,0,12.5,2,0
44.45,132.88,0,8.43,0,12.6,2,1
44.45,132.88,19.42,9.71,12,13.1,2,1
30.36,120.14,19.42,9.71,12,13.2,2,0
30.36,120.14,19.42,9.71,12,13.3,2,0
30.36,120.14,19.42,9.71,12,13.4,2,1
44.45,132.88,19.42,9.71,12,13.5,2,2
44.45,132.88,19.42,9.71,12,13.6,2,0
44.45,132.88,19.42,9.71,12,13.7,2,1
44.45,132.88,0,8.43,0,14.1,2,1
30.36,120.14,0,8.43,0,14.2,2,6
30.36,120.14,0,8.43,0,14.3,2,1
44.45,132.88,0,8.43,0,14.4,2,1
30.36,120.14,0,8.43,0,14.5,2,0
30.36,120.14,0,8.43,0,14.6,2,1
30.36,120.14,21,7.57,16.6,15.1,2,4
30.36,120.14,21,7.57,16.6,15.2,2,4
30.36,120.14,21,7.57,16.6,15.3,2,1
44.45,132.88,21,7.57,16.6,15.4,2,0
44.45,132.88,21,7.57,16.6,15.5,2,1
30.36,120.14,21,7.57,16.6,15.6,2,7
19.88,144.35,21,7.57,16.6,17.1,2,4
19.88,144.35,21,7.57,16.6,17.2,2,0
19.88,144.35,21,7.57,16.6,17.3,2,0
19.88,144.35,21,7.57,16.6,17.4,2,6
19.88,144.35,21,7.57,16.6,17.5,2,1
44.45,132.88,21,7.57,16.6,17.6,2,1
44.45,132.88,19.42,9.71,12,18.1,2,0
44.45,132.88,19.42,9.71,12,18.2,2,7
30.66,109.52,19.42,9.71,12,18.3,2,0
30.66,109.52,19.42,9.71,12,18.4,2,0
30.66,109.52,19.42,9.71,12,18.5,2,4
17.7,116.44,44.55,7.78,34.3,0.1,1,0
17.7,116.44,44.55,7.78,34.3,0.2,1,1
38.53,116.78,44.55,7.78,34.3,0.3,1,1
17.7,116.44,44.55,7.78,34.3,0.4,1,1
38.53,116.78,44.55,7.78,34.3,0.5,1,1
17.7,116.44,44.55,7.78,34.3,0.6,1,0
38.53,116.78,44.55,7.78,34.3,2.1,1,0
38.53,116.78,44.55,7.78,34.3,2.2,1,2
38.53,116.78,44.55,7.78,34.3,2.3,1,0
38.53,116.78,44.55,7.78,34.3,2.4,1,0
38.53,116.78,44.55,7.78,34.3,2.5,1,4
38.53,116.78,44.55,7.78,34.3,2.6,1,0
38.53,116.78,44.55,7.78,34.3,2.7,1,1
17.7,116.44,24.4,7.32,20,7.1,1,0
17.7,116.44,24.4,7.32,20,7.3,1,0
17.7,116.44,24.4,7.32,20,7.4,1,1
17.7,116.44,24.81,7.72,19.2,8.1,1,1
0,120,24.81,7.72,19.2,8.5,1,0
0,120,24.81,7.72,19.2,8.6,1,0
17.7,116.44,24.4,7.32,20,9.1,1,1
0,120,24.4,7.32,20,9.2,1,0
0,120,24.4,7.32,20,9.3,1,0
0,120,24.4,7.32,20,9.4,1,1
17.7,116.44,24.4,7.32,20,9.5,1,0
17.7,116.44,24.4,7.32,20,9.6,1,2
0,120,24.81,7.72,19.2,10.1,1,3
17.7,116.44,24.81,7.72,19.2,10.2,1,0
17.7,116.44,24.81,7.72,19.2,10.3,1,1
0,120,24.81,7.72,19.2,10.4,1,1
17.7,116.44,24.81,7.72,19.2,10.5,1,2
17.7,116.44,24.81,7.72,19.2,10.6,1,1
17.7,116.44,24.4,7.32,20,11.1,1,1
0,120,24.4,7.32,20,11.2,1,1
17.7,116.44,24.4,7.32,20,11.3,1,4
17.7,116.44,24.4,7.32,20,11.4,1,0
17.7,116.44,24.4,7.32,20,11.5,1,0
17.7,116.44,24.4,7.32,20,11.6,1,1
17.7,116.44,24.81,7.72,19.2,12.1,1,2
17.7,116.44,24.81,7.72,19.2,12.2,1,1
0,120,24.81,7.72,19.2,12.3,1,1
17.7,116.44,24.81,7.72,19.2,12.4,1,0
17.7,116.44,24.81,7.72,19.2,12.5,1,1
0,120,24.81,7.72,19.2,12.6,1,0
21.42,161.29,24.81,7.72,19.2,15.1,1,0
21.42,161.29,24.81,7.72,19.2,15.2,1,0
21.42,161.29,24.81,7.72,19.2,15.3,1,1
17.7,116.44,24.81,7.72,19.2,15.4,1,2
17.7,116.44,24.81,7.72,19.2,15.5,1,1
21.42,161.29,24.81,7.72,19.2,15.6,1,2
21.42,161.29,44.55,7.78,34.3,17.1,1,6
21.42,161.29,44.55,7.78,34.3,17.2,1,0
21.42,161.29,44.55,7.78,34.3,17.3,1,4
21.42,161.29,44.55,7.78,34.3,17.4,1,1
17.7,116.44,44.55,7.78,34.3,17.5,1,1
21.42,161.29,44.55,7.78,34.3,17.6,1,2
1,50,44.55,7.78,34.3,19.1,1,0
1,50,44.55,7.78,34.3,19.2,1,1
21.42,161.29,44.55,7.78,34.3,19.3,1,4
21.42,161.29,44.55,7.78,34.3,19.4,1,1
1,50,44.55,7.78,34.3,19.5,1,0
21.42,161.29,44.55,7.78,34.3,19.6,1,0
0,0,0,8.5,0,0.4,2,0
0,0,0,8.5,0,0.5,2,7
31.8,118.65,0,8.5,0,0.6,2,1
31.8,118.65,49.33,9.86,30,1.1,2,0
31.8,118.65,49.33,9.86,30,1.2,2,0
31.8,118.65,49.33,9.86,30,1.3,2,0
31.8,118.65,49.33,9.86,30,1.4,2,0
31.8,118.65,49.33,9.86,30,1.5,2,4
31.8,118.65,49.33,9.86,30,1.6,2,1
31.8,118.65,0,8.5,0,2.1,2,4
31.8,118.65,0,8.5,0,2.2,2,0
31.8,118.65,0,8.5,0,2.3,2,0
31.8,118.65,0,8.5,0,2.4,2,1
31.8,118.65,0,8.5,0,2.6,2,4
31.8,118.65,49.33,9.86,30,3.6,2,0
31.8,118.65,36.22,9.82,22.1,4.3,2,0
31.8,118.65,36.22,9.82,22.1,4.4,2,0
31.8,118.65,36.22,9.82,22.1,4.5,2,1
8,100,0,10.46,0,10.1,2,0
8,100,0,10.46,0,10.2,2,2
8,100,0,10.46,0,10.3,2,1
8,100,26.46,7.47,21.2,11.2,2,0
8,100,26.46,7.47,21.2,11.3,2,0
8,100,26.46,7.47,21.2,11.4,2,1
8,100,36.22,9.82,22.1,12.1,2,0
8,100,36.22,9.82,22.1,12.2,2,0
8,100,36.22,9.82,22.1,12.3,2,1
8,100,26.46,7.47,21.2,13.1,2,6
8,100,26.46,7.47,21.2,13.2,2,6
8,100,26.46,7.47,21.2,13.3,2,4
8,100,26.46,7.47,21.2,13.4,2,1
8,100,36.22,9.82,22.1,15.3,2,0
8,100,36.22,9.82,22.1,15.4,2,1
9,103.84,36.22,9.82,22.1,17.2,2,7
6,92.3,36.22,9.82,22.1,17.4,2,0
6,92.3,36.22,9.82,22.1,17.5,2,1
6,92.3,0,8.5,0,18.1,2,7
22.7,151.33,27.63,7.12,23.2,5.1,1,0
22.7,151.33,27.63,7.12,23.2,5.2,1,1
81.08,152.03,27.63,7.12,23.2,5.3,1,0
81.08,152.03,27.63,7.12,23.2,5.4,1,4
81.08,152.03,27.63,7.12,23.2,5.5,1,0
81.08,152.03,27.63,7.12,23.2,5.6,1,1
52.84,168.79,33,5.5,36,9.1,1,1
22.7,151.33,33,5.5,36,9.2,1,0
52.84,168.79,33,5.5,36,9.3,1,1
22.7,151.33,33,5.5,36,9.4,1,1
52.84,168.79,33,5.5,36,9.5,1,1
22.7,151.33,33,5.5,36,9.6,1,2
52.84,168.79,40.66,7.17,34,11.1,1,1
22.7,151.33,40.66,7.17,34,11.2,1,1
52.84,168.79,40.66,7.17,34,11.3,1,1
